,"228","0","Balance brought down","1820","2015-01-02 13:11:03"
,"230","0","Balance brought down","764","2015-01-02 13:11:03"
,"231","0","Balance brought down","764","2015-01-02 13:11:03"
,"232","0","Balance brought down","764","2015-01-02 13:11:03"
,"233","0","Balance brought down","764","2015-01-02 13:11:03"
,"234","0","Balance brought down","764","2015-01-02 13:11:03"
,"236","0","Balance brought down","790","2015-01-02 13:11:03"
,"237","0","Balance brought down","3040","2015-01-02 13:11:03"
,"238","0","Balance brought down","766","2015-01-02 13:11:03"
,"239","0","Balance brought down","766","2015-01-02 13:11:03"
,"240","0","Balance brought down","855","2015-01-02 13:11:03"
,"241","0","Balance brought down","766","2015-01-02 13:11:03"
,"242","0","Balance brought down","766","2015-01-02 13:11:03"
,"243","0","Balance brought down","986","2015-01-02 13:11:03"
,"245","0","Balance brought down","766","2015-01-02 13:11:03"
,"246","0","Balance brought down","767","2015-01-02 13:11:03"
,"247","0","Balance brought down","767","2015-01-02 13:11:03"
,"248","0","Balance brought down","768","2015-01-02 13:11:03"
,"249","0","Balance brought down","768","2015-01-02 13:11:03"
,"250","0","Balance brought down","768","2015-01-02 13:11:03"
,"251","0","Balance brought down","768","2015-01-02 13:11:03"
,"252","0","Balance brought down","768","2015-01-02 13:11:03"
,"253","0","Balance brought down","768","2015-01-02 13:11:03"
,"254","0","Balance brought down","768","2015-01-02 13:11:03"
,"255","0","Balance brought down","769","2015-01-02 13:11:03"
,"256","0","Balance brought down","769","2015-01-02 13:11:03"
,"257","0","Balance brought down","3324","2015-01-02 13:11:03"
,"258","0","Balance brought down","769","2015-01-02 13:11:03"
,"259","0","Balance brought down","769","2015-01-02 13:11:03"
,"260","0","Balance brought down","769","2015-01-02 13:11:03"
,"261","0","Balance brought down","770","2015-01-02 13:11:03"
,"262","0","Balance brought down","770","2015-01-02 13:11:03"
,"263","0","Balance brought down","770","2015-01-02 13:11:03"
,"264","0","Balance brought down","790","2015-01-02 13:11:03"
,"265","0","Balance brought down","770","2015-01-02 13:11:03"
,"268","0","Balance brought down","770","2015-01-02 13:11:03"
,"269","0","Balance brought down","770","2015-01-02 13:11:03"
,"270","0","Balance brought down","770","2015-01-02 13:11:03"
,"272","0","Balance brought down","770","2015-01-02 13:11:03"
,"273","0","Balance brought down","770","2015-01-02 13:11:03"
,"274","0","Balance brought down","770","2015-01-02 13:11:03"
,"275","0","Balance brought down","770","2015-01-02 13:11:03"
,"276","0","Balance brought down","770","2015-01-02 13:11:03"
,"278","0","Balance brought down","770","2015-01-02 13:11:03"
,"279","0","Balance brought down","770","2015-01-02 13:11:03"
,"280","0","Balance brought down","770","2015-01-02 13:11:03"
,"281","0","Balance brought down","770","2015-01-02 13:11:03"
,"284","0","Balance brought down","1290","2015-01-02 13:11:03"
,"285","0","Balance brought down","770","2015-01-02 13:11:03"
,"286","0","Balance brought down","770","2015-01-02 13:11:03"
,"287","0","Balance brought down","770","2015-01-02 13:11:03"
,"288","0","Balance brought down","770","2015-01-02 13:11:03"
,"289","0","Balance brought down","770","2015-01-02 13:11:03"
,"290","0","Balance brought down","770","2015-01-02 13:11:03"
,"291","0","Balance brought down","1794","2015-01-02 13:11:03"
,"292","0","Balance brought down","2843","2015-01-02 13:11:03"
,"293","0","Balance brought down","770","2015-01-02 13:11:03"
,"294","0","Balance brought down","770","2015-01-02 13:11:03"
,"295","0","Balance brought down","770","2015-01-02 13:11:03"
,"297","0","Balance brought down","770","2015-01-02 13:11:03"
,"298","0","Balance brought down","770","2015-01-02 13:11:03"
,"299","0","Balance brought down","770","2015-01-02 13:11:03"
,"300","0","Balance brought down","770","2015-01-02 13:11:03"
,"301","0","Balance brought down","770","2015-01-02 13:11:03"
,"302","0","Balance brought down","770","2015-01-02 13:11:03"
,"303","0","Balance brought down","770","2015-01-02 13:11:03"
,"304","0","Balance brought down","770","2015-01-02 13:11:03"
,"305","0","Balance brought down","770","2015-01-02 13:11:03"
,"306","0","Balance brought down","770","2015-01-02 13:11:03"
,"307","0","Balance brought down","770","2015-01-02 13:11:03"
,"308","0","Balance brought down","770","2015-01-02 13:11:03"
,"309","0","Balance brought down","770","2015-01-02 13:11:03"
,"310","0","Balance brought down","770","2015-01-02 13:11:03"
,"311","0","Balance brought down","770","2015-01-02 13:11:03"
,"312","0","Balance brought down","770","2015-01-02 13:11:03"
,"313","0","Balance brought down","770","2015-01-02 13:11:03"
,"314","0","Balance brought down","770","2015-01-02 13:11:03"
,"315","0","Balance brought down","770","2015-01-02 13:11:03"
,"316","0","Balance brought down","770","2015-01-02 13:11:03"
